source,word,aoa,arousal,conc,dom,fam,gender,image,size,valence,humor,social
gpt35,stomach,0.263818,0.820731,0.601332,0.730479,0.447214,0.968297,0.754718,0.2,0.979796,0.244949,0.663325
gpt35,stove,0.318748,0.651153,0.374166,0.553534,0.374166,2.42074,0.377359,0.4,0.4,0.2,1.0198
gpt35,strand,0.682935,0.205913,0.449889,0.316228,0.489898,0.509902,0.379473,0.244949,0.24,0.2,0.8
gpt35,stretch,1.38622,0.396989,0.2,0.4,0.678233,0.479166,0.484149,0.707107,0.489898,0.244949,0.748331
gpt35,stride,0.260768,0.32619,0.678233,0.396989,0.474974,0.195959,0.252982,0.08,0.504381,0.244949,0.643117
gpt35,string,0.233238,0.426146,0.4,0.407922,1.24097,1.96469,0.547723,0.748331,0.2,0.244949,1.1225
gpt35,suburb,0.275681,0.224499,0.748331,0.386782,0.598665,2.1587,0.4,0.489898,0.4,0.2,0.489898
gpt35,success,0.615142,0.846168,1.32665,0.488262,0.285657,0.630555,0.374166,0.316228,0.63435,0.374166,1.2
gpt35,surgeon,0.368782,0.473286,0.316228,0.4996,0.552811,2.59615,0.523068,0.538888,0.4,0.244949,0.632456
gpt35,sweater,0.231517,0.381576,0.489898,0.40694,0.670522,1.38188,0.244949,0.205913,0.688767,0.2,0.489898
gpt35,sword,0.135647,0.549909,0.32619,1.23191,0.193907,2.45764,0.338231,0.2,0.945304,0.2,0.547723
gpt35,table,0.842378,0.691086,0.244949,0.447214,0.2,0.466476,0.287054,0.316228,0.583095,0.374166,0.4
gpt35,taboo,0.422374,0.968297,0,0.436348,0.244949,0.969536,0.391918,1.02956,0.489898,0.4,0.4
gpt35,talent,0.309839,0.8,0.527636,0.263818,0.470744,0.547723,0.354401,0.56356,0.370945,0.2,1.02956
gpt35,terror,0.672309,0.783837,0.755248,0.553534,0.509902,0.95373,0.749933,0.547723,0.4,1.2083,0.927362
gpt35,texture,0.541849,0.667533,0.682935,0.691086,0.374166,1.95959,0.26533,0.511468,0.4,0.374166,0.4
gpt35,throat,0.49558,0.812404,0.233238,0.541849,0.271293,2.35372,0.695701,0.549181,0.372022,0.244949,0.587878
gpt35,tiger,0.72,0.51225,0.244949,1.65529,0.4,0.154919,0.458694,0.244949,0.982649,0.374166,0.773563
gpt35,toast,0.278568,0.382623,0.678233,0.396989,0.526878,0.4,0.244949,0.2,0.598665,0.271293,0.615142
gpt35,toilet,0.632456,0.777174,0.348712,0.8,0.783326,0.83666,0.615142,0.6,0.489898,0.222711,1.0198
gpt35,tortoise,0.567098,0.685857,0.32619,0.224499,0.382623,1.84564,0.581722,0.489898,0.872697,0.509902,0.316228
gpt35,town,0.717217,0.331059,0.271293,0.63435,0.316228,0.233238,0.470744,0.632456,0.205913,0.318748,0.509902
gpt35,toxin,0.2498,1.74356,0.992774,0.702567,0.332265,0.463033,0.711618,0.705408,0.386782,0.4,1.35647
gpt35,traffic,0.697424,0.549181,0.374166,0.705975,0.4,2.35406,0.313688,0.2,0.4,0.244949,1.04881
gpt35,transit,0.231517,0.65909,0.678233,0.915205,0.313688,0.04,0.394968,0.545527,0.32619,0.257682,0.4
gpt35,treason,0.854166,2.2728,0.583095,0.64,0.711056,0.663325,0.619677,0.523832,0.489898,0.748331,0.734847
gpt35,treasure,1.15343,0.73212,0.374166,0.83666,0.927362,0.567803,0.427083,0.678233,0.392938,0.583095,0.969536
gpt35,trend,0.427083,0.700286,0.354401,0.916515,0.352136,0.316228,0.344093,0.374166,0.387814,0.205913,0.244949
gpt35,triumph,0.765768,0.654217,0.374166,0.797496,0.503587,0.447214,0.195959,0.2,0,0.509902,0.87178
gpt35,troll,0.918695,1.42464,0.54626,0.509902,0.523068,0.847585,0.309839,0.553534,0.6,0.374166,0.747262
gpt35,trouble,0.464758,1.18051,0.583095,0.652993,0.509902,0.849941,0.392938,0.271293,0.489898,0.2,0.748331
gpt35,trousers,0.436348,0.507543,0.583095,0.391918,0.257682,0.213542,0.32619,0,0.28,0.244949,0.447214
gpt35,trumpet,0.557136,0.417612,0.244949,0.458694,0.74458,0.707107,0.4,0.583095,0.32,0.4,1
gpt35,trust,0.2,0.454313,0.6,0.62482,0.374166,0.916515,0.453431,0.316228,0.583095,0.313688,0.2
gpt35,tulip,0.463033,0.271293,0.473286,1.01666,0.700286,0.8,0.174356,0.244949,0.458694,0.597997,0.82801
gpt35,tumble,0.774597,0.354401,0.812404,0.287054,0.381576,2.07403,0.583095,0.2,0.12,0.316228,0.489898
gpt35,typhoon,0.195959,0.445421,0.749933,0.927362,0.8,0.748331,0.900222,0.2,0.617738,0.571314,1.50333
gpt35,ulcer,0.708237,1.65819,1.41421,0.611882,0.678233,2.35372,0.509902,0.748331,0.58515,0.374166,0.58515
gpt35,urge,0.271293,0.598665,0.671118,1.20565,0.49558,0.583095,0.372022,0.244949,0.2,0.244949,0.707107
gpt35,usher,0.609918,0.381576,0.32619,0.873155,0.748331,2.22261,0.511468,0.316228,0.2,0.2,0.8
gpt35,venom,0.272764,0.655439,1.04805,0.979796,0.587878,0.374166,0.670522,0.734847,0.489898,0.4,1.32665
gpt35,verge,0.6,0.63435,0.707107,0.32619,0.630555,0.734847,0.374166,0.244949,0.244949,0.489898,0.4
gpt35,version,0.213542,0.391918,0.471593,0.663325,0.504381,0.509902,0.292575,0.707107,0.2,0.489898,0.916515
gpt35,victim,0.837616,1.67881,0.678233,0.340588,0.509902,1.02956,0.87178,0.567098,0.632456,0.4,0.734847
gpt35,virtue,1.19063,1.2753,0.774597,0.4,0.65238,0.927362,0.222711,0.595315,0.374166,0.372022,1.74929
gpt35,vowel,0.414729,0.233238,0.734847,0.583095,0.496387,0.6,0.584466,0.557136,0.300666,0.244949,0.716659
gpt35,vulture,0.671118,0.458694,0.969536,0.48,0.372022,0.4,0.489898,0.538888,0.713863,0.678233,0.860233
gpt35,waitress,0.374166,0.611882,0.83666,0.6,0.489898,1.36382,0.213542,0.316228,0.489898,0.318748,0.4
gpt35,wallet,0.722219,0.474974,0.300666,0.523068,0.2,0.411825,0.31241,0.316228,0.496387,0.244949,0.748331
gpt35,walnut,0.816333,0.571314,0.447214,0.587878,0.489898,2.1587,0.4,0.488262,0.549909,0.316228,0.663325
gpt35,walrus,1.08922,0.51614,0.445421,0.77201,0.538888,0.8,0.426146,0.583095,0.387814,0.374166,0.913455
gpt35,whimper,0.691086,1.40911,0.678233,0.608605,0.263818,1.62481,0.6,0.374166,0.583095,0.547723,0.427083
gpt35,whisper,0.411825,0.2498,0.969536,0.670522,0.567803,0.331059,0.209762,0.868562,0.287054,0.233238,0
gpt35,whore,0.275681,2.30217,1.16619,0.583095,0.688767,2.31084,0.374166,1.3784,0,0.489898,0.583095
gpt35,wisdom,0.82801,0.958332,1.01074,0.628013,0.538145,0.872697,0.541849,0.83666,0.407922,0.489898,0.927362
gpt35,wish,0.422374,0.40694,0.83666,0.299333,0.509902,0.56356,0.384708,0.342929,0.8,0.4,0.316228
gpt35,wit,0.263818,0.342929,0.632456,0.570614,0.770973,2.07808,0.32619,0.372022,0.489898,0.489898,1.24097
gpt35,wood,0.69455,0.571314,0.2,0.970773,0.316228,0.374166,0.4,0.489898,0.527636,0.316228,0.748331
gpt35,wrath,0.40694,0.717217,0.244949,0.874071,0.757892,0.392938,0.588558,0.547723,0.489898,0.447214,1.35647
gpt35,wrestle,0.04,0.939361,0.547723,1.01902,0.316228,2.57682,0.470744,0.374166,0.4,0.447214,0.583095
gpt35,yeast,0.733757,0.793977,0.854634,0.407922,0.643739,0.374166,0.36,0.244949,0.271293,0.263818,0.83666
gpt35,zebra,0.849941,1.02956,0.205913,0.615142,0.700286,1.07703,0.338231,0.8,0.2,0.2,1.46287
gpt4,affair,0.453431,0.485798,0.374166,0.932523,0.233238,0.4,0.542586,0.195959,0.678233,0.547723,0.374166
gpt4,aisle,0.507543,0.285657,0.387814,0.458694,0.316228,0.374166,0.233238,0.444522,0.2,0.374166,1.49479
gpt4,anchor,0.617738,0.407922,0.08,0.479166,0.331059,0.6,0.348712,0.748331,0.4,0.224499,0.564269
gpt4,anger,0.241661,0.426146,0.354401,0.475815,0.233238,0.2,0.83666,0.4,0.583095,0.2,0.4
gpt4,ant,0.36,0.601332,0.08,0.663325,0.470744,0.244949,0.354401,0,0.2,0.508331,0.244949
gpt4,applause,0.665132,0.372022,0.338231,0.598665,0.49558,0.4,0.0979796,0.633719,0.193907,0.374166,0.305941
gpt4,apple,0.414729,0.628013,0,0.442719,0.354401,0.583095,0,0.263818,0.509902,0.224499,0.407922
gpt4,apron,0.643739,0.278568,0.193907,0.470744,0.337046,0.2,0.316228,0.2,0.2,0.583095,0.8
gpt4,arson,0.630555,0.185472,0.739189,0.901998,0.491528,0.6,0.658483,0.8,0.2,0.244949,0.287054
gpt4,art,0.611228,0.365513,0.60531,0.884081,0.554977,0.489898,0.509902,0.374166,0.583095,0.632456,0.316228
gpt4,artist,0.879545,0.337046,0.2498,0.584466,0.361109,0.4,0.338231,0.401995,0.663325,0.316228,0.704273
gpt4,aspect,0.305941,0.765768,0.714423,0.442719,0.379473,0.244949,0.316228,0.338231,0.374166,0.316228,0.875443
gpt4,asthma,0.458694,0.366606,0.583095,0.660303,0.349857,0.489898,1.12357,0.655439,0.552811,0.2,0.547723
gpt4,attempt,0.257682,0.596657,0.739189,0.372022,0.374166,0.316228,0.2,0.416653,0.440908,0.509902,0.430813
gpt4,author,0.617738,1.11355,1.0198,0.63435,0.598665,0.374166,0.705975,0.523832,0.374166,0.489898,1.1225
gpt4,baby,0.244949,0.800999,0.2,1.05717,0.0979796,0.547723,0,0.8,0.4,0.632456,0.596657
gpt4,balloon,0.222711,0.727736,0.300666,0.4,0.316228,0.547723,0.135647,1.02956,0.447214,0.374166,0.244949
gpt4,ban,0.630555,0.5004,0.749933,1.59198,0.4996,0.447214,0.552811,0.300666,0.4,0.4,0.4
gpt4,bandage,0.381576,0.894427,0.193907,0.734847,0.509902,0.4,0.354401,0.60531,0.489898,0.4,0.87178
gpt4,basket,0.411825,0.671118,0.12,0.370945,0.224499,0.374166,0.275681,0.4,0.583095,0.316228,0.509902
gpt4,battle,0.381576,0.231517,0.471593,0.318748,0.63561,0.244949,0.4,0.374166,0.547723,0.244949,0.244949
gpt4,bead,0.222711,0.673498,0.287054,1.07443,0.458694,0.4,0.2,0.244949,0.4,0.489898,0.244949
gpt4,beer,0.752064,0.391918,0.222711,0.570614,0.32619,0.447214,0.5004,0.509902,0.316228,0.583095,0.860233
gpt4,beggar,0.470744,1.07963,0.185472,0.4,0.263818,0.244949,0.416653,0.416653,0.374166,0.374166,0.387814
gpt4,belief,0.08,0.263818,0.523068,0.382623,0.509902,0.244949,0.717217,0.370945,0.316228,0.583095,0.449889
gpt4,bitch,0.244949,0.4,0.763151,2.26857,1.10164,1.35647,0.969536,0.894427,0.4,0.87178,0.244949
gpt4,blame,0.338231,0.448999,0.438178,1.05376,0.278568,0.316228,0.401995,0.656049,0.449889,0.374166,0.386782
gpt4,bliss,0.601332,2.39449,0.601997,0.435431,0.435431,0.2,0.32619,1.54919,0.2,0.83666,0.422374
gpt4,blister,0.51614,0.935094,0.303315,0.611228,0.348712,0.489898,0.228035,0.74135,0.4,0.714423,0.4
gpt4,blood,0.556417,0.509902,0.248193,1.39083,0.332265,0.447214,0.479166,0.728286,0.4,0.2,0.632456
gpt4,blouse,0.344093,0.445421,0.244949,0.222711,0.581034,0.4,0.213542,0.812404,0.447214,0.374166,0.734847
gpt4,boast,0.370945,0.195959,0.678233,0.370945,0.416653,0.374166,0.509902,0.707107,0.969536,0.4,0.663325
gpt4,bondage,0.447214,0.886792,0.658483,0.411825,0.382623,0.489898,0.56921,0.906422,0.583095,0.316228,0.748331
gpt4,bonnet,0.338231,0.2,0.244949,0.83666,0.739189,0.489898,0.387814,0.205913,0.632456,0,0.860233
gpt4,bounce,0.630555,1.002,0.734847,0.462169,0.32619,0.2,0.396989,0.448999,0.205913,0.2,0.4
gpt4,bowel,0.615142,0.676461,0.324962,0.900222,0.5004,0.583095,1.02956,0.6,0.489898,0.948683,0.4
gpt4,bowl,0.381576,0.278568,0.195959,0.541849,0.193907,0.374166,0.342929,0.407922,0.374166,0.338231,0.285657
gpt4,bracket,0.821219,0.82365,0.649923,0.844748,0.857904,0.509902,0.436348,0.583095,0.2,0.2,0.316228
gpt4,breakfast,0.349857,0.844748,0.366606,0.574804,0.4,0.4,0.193907,0.318748,0.2,0.6,1.21557
gpt4,breast,0.449889,0.417612,0.344093,1.1876,0.417612,0.509902,0.338231,0.483322,0.583095,0.509902,0.489898
gpt4,bulge,0.729383,0.731027,0.203961,0.479166,0.504381,0.583095,0.354401,0.74458,0.16,0.386782,0.374166
gpt4,button,0.632456,0.453431,0.376298,0.678233,0.630555,0.316228,0.316228,0.193907,0.2,0.4,0.2
gpt4,camp,0.303315,0.643117,0.26533,0.313688,0.257682,0.316228,0.257682,0.213542,0.417612,0.395697,0.793977
gpt4,cancer,0.483322,0.577581,0.679412,0.553534,0.195959,0.244949,1.18558,0.316228,0.2,0,1.24097
gpt4,candle,0.507543,0.58515,0.28,0.673498,0.252982,0.374166,0.632456,0.387814,0.583095,0.685274,0.583095
gpt4,candy,0.36,0.741889,0.224499,1.28779,0.316228,0.2,0.189737,0.440908,0.374166,0.374166,0.244949
gpt4,canoe,0.581034,0.82365,0.126491,0.728286,0.652993,0.244949,0.203961,0.316228,0.4,0.263818,0.193907
gpt4,carcass,0.596657,1.90221,0.387814,1.772,0.83666,0.489898,0.587878,0.72,0.2,0.374166,0.224499
gpt4,caress,0.338231,1.33177,0.442719,1.22246,0.422374,0.489898,0.215407,0.707107,0.382623,0.489898,0.676461
gpt4,carpet,0.542586,0.504381,0.193907,0.557136,0.458694,0.547723,0.260768,0.8,0.374166,0.678233,0.244949
gpt4,carriage,0.811419,0.205913,0.458694,0.697424,0.788416,0.678233,0.195959,0.489898,0.374166,0.776144,0.374166
gpt4,castle,0.523832,0.636867,0.205913,0.59127,0.422374,0.316228,0.244949,0.4,0,0.4,0.583095
gpt4,cattle,0.172047,0.665132,0.24,1.01272,0.531413,0.316228,0.377359,0.8,0.244949,0.663325,0.509902
gpt4,caution,0.6,0.658483,0.82365,0.788923,0.361109,0.509902,0.56356,0.509902,0.87178,0.244949,0.748331
gpt4,cease,0.387814,0.489898,0.863944,1.30599,0.64622,0.2,0.492341,0.391918,0.663325,0.489898,0.6
gpt4,ceiling,0.503587,0.318748,0.149666,0.796492,0.318748,0.547723,0.340588,0.2,0.244949,0.244949,0
gpt4,chauffeur,0.695701,0.545527,0.445421,1.30935,0.837616,0,0.248193,0.615142,0.365513,0.244949,0.707107
gpt4,chest,0.644981,0.62482,0.447214,0.374166,0.411825,0.4,0.386782,0.4,0.244949,0.509902,0.678233
gpt4,chew,0.489898,1.15758,0.396989,0.287054,0.619677,0.244949,0.313688,0.583095,0.4,0.54626,0.509902
gpt4,child,0.532917,0.793473,0.377359,0.2,0,0.316228,0.193907,0.6,0.547723,0.724983,0.374166
gpt4,chord,0.676461,0.691665,0.574108,0.685274,0.861162,0.4,0.426146,0.2,0.748331,0.4,0.693974
gpt4,circuit,0.126491,0.257682,0.551362,0.515364,0.487442,0.2,0.244949,0.257682,0.316228,0.2,0.489898
gpt4,city,0.309839,0.783837,0.496387,0.4,0.313688,0.4,0.462169,0.338231,0.547723,0.392938,0.700286
gpt4,class,0.427083,0.5004,1.11606,0.822192,0.287054,0.374166,0.847585,0.624179,0.583095,0.370945,0.503587
gpt4,clergy,0.513809,0.685274,0.531413,1.02956,0.377359,0.489898,0.257682,0.374166,0.244949,0.32619,0.244949
gpt4,cloak,0.419524,0.448999,0.419524,0.402989,0.344093,0.244949,0.305941,0.730479,0.637495,0.313688,0.4
gpt4,closure,0.348712,0.411825,0.4,0.557136,0.219089,0.4,0.349857,0.370945,0.632456,0.244949,0.56356
gpt4,clover,0.379473,0.74027,0.205913,0.467333,0.865794,0.2,0.287054,0.244949,0.4,0.6,0.448999
gpt4,coffin,0.427083,2.13073,0.08,0.809938,0.503587,0.509902,0.509902,0.707107,0.4,0,0.812404
gpt4,column,0.691665,0.4,0.744043,0.271293,0.421426,0.374166,0.195959,0.396989,0.244949,0.374166,0.748331
gpt4,comb,0.386782,0.663325,0.146969,0.489898,0.649923,0.4,0.189737,0.411825,0.4,0.583095,0.244949
gpt4,compass,0.436348,0.810925,0.256125,0.89666,0.396989,0.374166,0.384708,0.570614,0.348712,0.4,1.5819
gpt4,complex,0.340588,0.263818,0.805978,0.387814,0.224499,0.244949,0.578273,0.417612,0.2,0.374166,0.509902
gpt4,concept,0.337046,0.748331,0,0.49558,0.453431,0.244949,0.678233,0.83666,0.2,0.244949,0.4
gpt4,consent,0.203961,0.857904,0.60531,0.527636,0.361109,0.244949,0.340588,0.04,0.678233,0.407922,0.193907
gpt4,console,0.542586,0.798499,0.340588,1.37026,0.678233,0.447214,0.886792,0.581034,0.4,0.370945,0.8
gpt4,contempt,0.340588,0.830903,0.278568,2.07711,0.596657,1.02956,0.601997,0.419524,0.583095,0.205913,0.374166
gpt4,context,0.458694,0.507543,0.549181,0.655439,0.51225,0.2,0.285657,0.547723,0.2,0,0.387814
gpt4,contract,0.340588,0.391918,0.4,1.29244,0.586515,0.6,0.81388,0.812404,0.374166,0.244949,0.2
gpt4,costume,0.608605,0.741889,0.419524,0.442719,0.479166,0.374166,0.205913,0.447214,0.678233,0.205913,1.02956
gpt4,cottage,0.736478,0.730479,0.0489898,0.492341,0.51923,0.374166,0.126491,0.213542,0.374166,0.244949,0.757892
gpt4,cotton,0.667533,0.583095,0.382623,0.551362,0.466476,0.509902,0.368782,0.8,0.6,0.547723,0.447214
gpt4,couch,0.714423,0.387814,0.116619,0.489898,0.12,0.6,0.392938,0.932523,0.632456,0.244949,0.244949
gpt4,cough,0.370945,1.0028,0.205913,0.74458,0.527636,0.316228,0.374166,0.244949,0.374166,0.489898,0.608605
gpt4,county,0.6,0.581722,0.826075,0.416653,0.374166,0.316228,0.722772,0.748331,0.4,0,0.707107
gpt4,courage,0.584466,0.734847,0.588558,0.466476,0.589915,0.233238,0.387814,0.2,0.374166,0.531413,0.4
gpt4,crab,0.344093,0.458694,0.116619,0.411825,0.430813,0.2,0.365513,0.447214,0.6,0.203961,0.244949
gpt4,cricket,0.453431,0.854166,0.542586,0.68,0.570614,0.632456,0.213542,0,0.489898,0.678233,0.652993
gpt4,crisis,0.54626,0.374166,0.509902,1.79399,0.421426,0.205913,0.763151,0.2,0,0,0.583095
gpt4,crude,0.511468,0.531413,0.86487,1.35706,0.382623,0.447214,0.485798,0.4,0.244949,0.263818,0.663325
gpt4,crystal,0.547723,0.707107,0.557136,0.583095,0.348712,0.489898,0.48,0.215407,0.374166,0.4,0.4
gpt4,cuddle,0.560714,1.0012,0.501996,0.875443,0.444522,0.4,0,0.632456,0.244949,0.688186,0.583095
gpt4,culture,0.475815,0.714423,0.4,0.91433,0.305941,0.2,0.316228,0.489898,0.372022,0.370945,0.2
gpt4,cure,0.183303,0.674092,0.802496,0.523832,0.328634,0.244949,0.331059,0.812404,0.509902,0.316228,0.748331
gpt4,curtain,0.515364,0.508331,0.318748,0.995188,0.553534,0.583095,0.287054,0.8,0.244949,0.244949,0.583095
gpt4,cushion,0.739189,0.509902,0.275681,1.11247,0.365513,0.547723,0.53066,0.60531,0.374166,0.4,0.244949
gpt4,dance,0.515364,0.387814,0.316228,0.348712,0.309839,0.4,0.445421,0.632456,0.4,0.316228,0.374166
gpt4,dandruff,0.396989,0.597997,0.224499,0.885438,0.549181,0.374166,0.727736,0.354401,0.233238,0.509902,0.470744
gpt4,dare,0.352136,0.884081,0.69455,0.431741,0.527636,0.4,0.372022,0.673498,0.396989,0.583095,0.195959
gpt4,date,0.774597,0.969536,0.384708,0.83666,0.365513,0.244949,0.244949,0.427083,0.316228,0.4,0.447214
gpt4,delight,0.08,1.42352,0.454313,0.479166,0.26533,0.244949,0.544059,0.747262,0.224499,1.09545,1.2126
gpt4,desert,0.402989,0.428952,0.08,1.13066,0.31241,0.509902,0.36,0.445421,0.697424,0.4,0.287054
gpt4,despair,0.549181,0.449889,0.213542,0.682935,0.440908,0.374166,0.873155,1.20731,0.36,0.04,0.430813
gpt4,dessert,0.570614,0.662118,0.222711,0.552811,0.331059,0.316228,0.185472,0.632456,0.316228,0.244949,0.51614
gpt4,device,0.467333,0.442719,0.422374,0.749933,0.193907,0.374166,0.458694,0.631189,0.300666,0.4,0.287054
gpt4,dinner,0.407922,0.87178,0.32619,0.678233,0.309839,0.2,0.4,0.812404,0.4,0.4,0.509902
gpt4,disgust,0.338231,0.458694,0.263818,1.10381,0.538888,0.374166,0.731027,1.00678,0.509902,0.193907,0.861162
gpt4,doctor,0.663325,0.271293,0.349857,0.6,0.2,0.547723,0.4,0.53066,0.374166,0.257682,0.509902
gpt4,doctrine,0.377359,0.665132,0.775629,0.781281,0.667533,0.316228,0.812404,0.4,0.4,0.244949,0.5004
gpt4,donkey,0.505964,0.894427,0.2,0.372022,0.5004,0.447214,0.154919,0.62482,0.509902,0.316228,0.411825
gpt4,doom,0.596657,0.549181,0.448999,1.9653,0.56356,0.244949,0.74458,0.748331,0.489898,0.4,0.663325
gpt4,doubt,0.464758,0.12,0.453431,0.839047,0.205913,0.374166,0.146969,0.560714,0.316228,0.231517,0.860233
gpt4,dread,0.63435,2.87012,0.65909,0.808455,0.293939,0.316228,0.509902,0.374166,0.4,0,0.509902
gpt4,duty,0.374166,0.678233,0.470744,1.01074,0.263818,0.4,0.552811,0.4,0.4,0.427083,0.244949
gpt4,ease,0.557136,1.00916,0.704273,0.51225,0.487442,0.244949,0.485798,0.734847,0.316228,0.447214,0.374166
gpt4,employ,0.337046,0.607947,0.705975,1.16619,0.222711,0.2,0.547723,0.224499,0.374166,0.244949,0.244949
gpt4,escort,0.205913,0.705408,0.417612,0.449889,0.668132,0.83666,0.556417,0.496387,0.4,0.244949,0.791454
gpt4,essence,0.213542,0.466476,0.193907,0.691665,0.189737,0.316228,0.549181,0.95205,0.655439,0.2,0.811419
gpt4,excuse,0.146969,0.52915,0.56921,0.658483,0.412795,0.4,0.525357,0.392938,0.487442,0.374166,0.377359
gpt4,faith,0.58515,0.945304,0.725534,0.431741,0.28,0.4,0.713863,0.4,0.489898,0.12,0.447214
gpt4,fame,0.193907,0.374166,0.622896,0.224499,0.224499,0.244949,0.678233,0.475815,0.447214,0.504381,0.509902
gpt4,farewell,0.387814,0.661513,0.4,0.6,0.505964,0.374166,0.663325,0.496387,0.449889,0.372022,0.224499
gpt4,fault,0.318748,0.275681,0.671118,0.604649,0.275681,0.316228,0.224499,0.663325,0.374166,0.244949,0.417612
gpt4,feat,0.704273,0.342929,0.552811,0.560714,0.361109,0.374166,0.396989,0.508331,0.374166,0.509902,0.583095
gpt4,fiction,0.457821,0.665132,0.633719,0.852291,0.484149,0.678233,0.560714,0.860233,0.244949,0.316228,0.583095
gpt4,figment,0.505964,0.444522,0.747262,0.562139,0.708802,0.316228,0.595315,0.948683,0,0.483322,0.72
gpt4,fire,0.244949,0.488262,0.0979796,0.407922,0.411825,0.244949,0,0.2,0.244949,0.547723,0.391918
gpt4,flea,0.392938,1.1225,0.224499,0.348712,0.462169,0.509902,0.2,0.365513,0.447214,0.374166,0.4
gpt4,fleet,0.430813,0.74458,0.342929,0.700286,0.32,0.646838,0.313688,0.377359,0.435431,0.489898,0.697424
gpt4,flourish,0.691086,0.442719,0.421426,0.355528,0.402989,0.316228,0.40694,0.489898,0.374166,0.6,0.503587
gpt4,food,0.213542,0.762627,0.391918,0.671118,0.16,0.2,0.387814,0.509902,0.2,0.509902,1.02956
gpt4,forehead,0.126491,0.526878,0.135647,0.348712,0.354401,0.244949,0.248193,0.487442,0.479166,0.699714,0.470744
gpt4,forge,0.475815,0.63435,0.365513,0.475815,0.541849,0.2,0.449889,0.509902,0.233238,0.4,0.189737
gpt4,fortress,0.458694,0.349857,0.503587,0.53066,0.832827,0.489898,0.489898,0.442719,0.678233,0.447214,0.447214
gpt4,fraud,0.365513,0.660303,0.511468,2.0282,0.271293,0,0.956243,0.969536,0.374166,0.663325,0.28
gpt4,freedom,0.361109,0.574804,0.640625,0.0979796,0.596657,0.447214,1.35115,0.426146,0.447214,0.583095,0.4
gpt4,function,0.489898,0.427083,0.224499,0.927362,0.146969,0.2,0.332265,0.509902,0.244949,0.2,0.678233
gpt4,fuss,0.984683,0.422374,0.313688,0.69455,0.435431,0.244949,0.846168,0,0.374166,0.374166,0.489898
gpt4,gain,0.381576,0.489898,0.615142,0.244949,0.366606,0.374166,0.316228,0.4,0.374166,0.316228,0.509902
gpt4,game,0.331059,0.407922,0.916515,0.553534,0.244949,0.447214,0.2,0.342929,0.382623,0.244949,0.646838
gpt4,garbage,0.733757,0.992774,0.411825,0.904655,0.416653,0.316228,0.407922,0.463033,0.509902,0.374166,0.547723
gpt4,giraffe,0.511468,0.82801,0,0.756307,0.633719,0.244949,0.08,0.374166,0.4,0.374166,0
gpt4,gist,0.479166,0.583095,0.719444,0.08,0.484149,0.4,0.549909,0.733757,0.374166,0.316228,0.4
gpt4,glacier,0.28,0.583095,0.04,0.747262,0.873155,0.583095,0.417612,0.4,0.509902,0.374166,0
gpt4,glee,0.595315,0.56356,0.891291,0.884081,0.374166,0.489898,0.344093,1.02645,0.316228,0.354401,1.06132
gpt4,gloom,0.391918,2.03725,0.643739,0.577581,0.746726,0.374166,0.581722,0.707107,0.509902,0.2,0.707107
gpt4,goose,0.241661,0.5004,0.146969,0.56356,0.49558,0.774597,0.313688,0.435431,0.374166,0.489898,0.509902
gpt4,greed,0.394968,0.396989,0.80895,0.525357,0.431741,0.734847,0.542586,0.523832,0.244949,0.244949,0.714423
gpt4,grind,0.32619,0.574804,0.781281,0.735935,0.370945,0.509902,0.632456,1.30384,0.489898,0.316228,0.860233
gpt4,guilt,0.705975,0.340588,0.407922,0.817313,0.445421,0.244949,0.4,0.663325,0.244949,0.2,0.2
gpt4,guitar,0.338231,0.798999,0.0489898,0.257682,0.318748,0.316228,0.381576,0.663325,0.4,0.224499,0.707107
gpt4,hall,0.674092,0.668132,0.244949,0.632456,0.370945,0.583095,0.803492,0.8,0.374166,0.244949,0.83666
gpt4,ham,0.32619,0.316228,0.244949,0.670522,0.382623,0.374166,0.51923,0.445421,0.374166,0.509902,0.489898
