Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Foot_leg.SD,Hand_arm.SD,Head.SD,Mouth.SD,Torso.SD
WARPING,0.5,0,1.833333333,1,0,3.388888889,0.444444444,1.166666667,1.166666667,0.333333333,0.388888889,1.339446769,0,2.007339474,1.84709629,0,1.819466272,0.983524408,1.757337558,1.790497795,0.9701425,0.978527639
WASHED OUT,0.65,0.1,0.75,0.7,0.25,3.85,0.7,1.25,1.9,0.65,0.55,1.039989878,0.447213595,1.069923755,1.128576187,0.716350399,1.631111988,0.97872097,1.551739262,1.943951483,1.268027893,0.944513241
WATCH OVER,0.473684211,0,0.052631579,0.526315789,0,3.210526316,0.2,0.25,3.9,0.35,0.5,1.020262551,0,0.229415734,1.123902974,0,2.043388998,0.695852374,0.716350399,1.682729612,1.089422831,1.147078669
WATER METER,0.55,0,1.35,0.15,0.05,4.1,0.315789474,1.947368421,2.157894737,0.578947368,0.526315789,1.099042646,0,1.755442664,0.670820393,0.223606798,1.252366182,0.749268649,1.957143162,1.979426345,1.070606758,1.263523339
WAYWARD,1.375,0.125,0.5,1.5,0.375,3.375,1,0.933333333,2.466666667,1.066666667,0.466666667,1.857417562,0.341565026,1.316561177,1.712697677,1.258305739,1.62788206,1.414213562,1.437590577,1.767430203,1.279880947,1.125462868
WEATHERTIGHT,1.117647059,0.117647059,2.117647059,0.470588235,0.294117647,3.882352941,1.375,1.9375,2.0625,1.1875,1.375,1.536324874,0.48507125,2.088131729,1.067570083,0.685994341,1.409004655,2.028957039,1.87860764,2.14378948,1.939716474,1.995828984
WEBBING,0.125,0,2.0625,0,0,3.5625,0.777777778,1.888888889,1.166666667,0.111111111,0.388888889,0.5,0,2.14378948,0,0,1.31497782,1.80050828,2.111283103,1.72353945,0.323380833,1.243282604
WHITEFISH,1,3.388888889,2.888888889,0.333333333,2.722222222,3.777777778,0.235294118,1.294117647,1.941176471,2.294117647,0.470588235,1.45521375,2.061949075,1.967048816,0.84016805,1.964555198,1.699673171,0.664211164,1.759428383,2.045439691,2.201269687,1.374665735
WHOOPING,3.368421053,0.210526316,1.210526316,1.157894737,0.157894737,2.631578947,0.470588235,1.705882353,1.647058824,2.117647059,0.941176471,2.005839428,0.917662935,1.750522061,1.537066394,0.501459857,1.891810606,1.178857872,2.114376559,1.800735144,2.176073096,1.29762226
WISTFUL,0.666666667,0,0.066666667,2.8,0.2,0.333333333,0.846153846,0.923076923,2.923076923,1,1.153846154,1.496026483,0,0.25819889,2.274077521,0.774596669,1.046536237,1.863963244,1.891275516,2.289888588,1.957890021,1.675616993
WORSEN,2.15,0.65,0.95,1.95,0.8,3.4,0.65,0.85,2,1.4,0.95,2.007223796,1.565247584,1.637552731,1.571958216,1.576137851,1.902906364,1.039989878,1.039989878,2.051956704,1.465390194,1.35627198
WRAITHLIKE,1.076923077,0,0.769230769,1,0,3.538461538,1.071428571,1.285714286,1.285714286,0.928571429,1.071428571,1.60527975,0,1.535895296,1.58113883,0,2.025478734,1.439245834,1.683794772,1.589802669,1.328057327,1.542439911
WRITHE,0.222222222,0,1.055555556,2.833333333,0,3.055555556,3.384615385,3.153846154,1.615384615,0.923076923,3.230769231,0.427792632,0,1.661757476,1.886484437,0,1.924217862,1.709700829,1.675616993,2.142368687,1.800996875,1.640825308
YIPPEE,3.470588235,0.117647059,0.470588235,1.117647059,0.117647059,1.705882353,0.5625,0.9375,1.5,3.0625,0.5625,1.806849712,0.48507125,1.067570083,1.691240408,0.48507125,1.759428383,1.364734406,1.730847577,1.788854382,2.26476636,1.263262971
ZAP,2.1,0.05,2.75,2.2,0.25,2.25,0.789473684,2.368421053,1.421052632,0.473684211,1.052631579,1.83245593,0.223606798,1.888329811,1.908430052,0.444261658,1.712953743,1.315672509,2.005839428,1.835325871,0.964274111,1.432700799
